S/N,Video URL,Video ID,image_name,Type of Food,Country ,Time Stamp (Minutes),Video Unique Count,Length of the Video
377,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-377.jpg,Ndole,Cameroon,11:25,36,13:23
378,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-378.jpg,Ndole,Cameroon,11:26,36,13:23
379,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-379.jpg,Ndole,Cameroon,11:27,36,13:23
380,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-380.jpg,Ndole,Cameroon,11:42,36,13:23
381,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-381.jpg,Ndole,Cameroon,11:43,36,13:23
382,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-382.jpg,Ndole,Cameroon,12:12,36,13:23
383,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-383.jpg,Ndole,Cameroon,12:14,36,13:23
384,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-384.jpg,Ndole,Cameroon,12:15,36,13:23
385,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-385.jpg,Ndole,Cameroon,12:17,36,13:23
386,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-386.jpg,Ndole,Cameroon,12:18,36,13:23
387,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-387.jpg,Ndole,Cameroon,12:18,36,13:23
388,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-388.jpg,Ndole,Cameroon,12:20,36,13:23
389,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-389.jpg,Ndole,Cameroon,12:21,36,13:23
390,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-390.jpg,Ndole,Cameroon,12:36,36,13:23
391,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-391.jpg,Ndole,Cameroon,12:39,36,13:23
392,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-392.jpg,Ndole,Cameroon,12:40,36,13:23
393,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-393.jpg,Ndole,Cameroon,12:43,36,13:23
394,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-394.jpg,Ndole,Cameroon,12:45,36,13:23
395,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-395.jpg,Ndole,Cameroon,12:59,36,13:23
396,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-396.jpg,Ndole,Cameroon,13:02,36,13:23
397,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-397.jpg,Ndole,Cameroon,13:03,36,13:23
398,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-398.jpg,Ndole,Cameroon,13:05,36,13:23
399,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-399.jpg,Ndole,Cameroon,13:07,36,13:23
400,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-400.jpg,Ndole,Cameroon,13:08,36,13:23
401,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-401.jpg,Ndole,Cameroon,13:12,36,13:23
402,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-402.jpg,Ndole,Cameroon,13:13,36,13:23
403,https://www.youtube.com/watch?v=FOrdh-10Aww,FOrdh-10Aww,ndole-cm-403.jpg,Ndole,Cameroon,13:14,36,13:23
