S/N,Video URL,Video ID,image_name,Type of Food,Country ,Time Stamp (Minutes),Video Unique Count,Length of the Video
363,https://www.youtube.com/watch?v=LQWq1NNrwYA,LQWq1NNrwYA,jollof_rice-363.jpg,Jollof Rice,Nigeria,10:07,34,10:21
364,https://www.youtube.com/watch?v=iTRv54XOZy8,iTRv54XOZy8,jollof_rice-364.jpg,Jollof Rice,Nigeria,18:37,35,25.43
365,https://www.youtube.com/watch?v=iTRv54XOZy8,iTRv54XOZy8,jollof_rice-365.jpg,Jollof Rice,Nigeria,19:37,35,25.43
366,https://www.youtube.com/watch?v=iTRv54XOZy8,iTRv54XOZy8,jollof_rice-366.jpg,Jollof Rice,Nigeria,20:11,35,25.43
367,https://www.youtube.com/watch?v=iTRv54XOZy8,iTRv54XOZy8,jollof_rice-367.jpg,Jollof Rice,Nigeria,20:17,35,25.43
368,https://www.youtube.com/watch?v=iTRv54XOZy8,iTRv54XOZy8,jollof_rice-368.jpg,Jollof Rice,Nigeria,24.12,36,25.43
369,https://www.youtube.com/watch?v=iTRv54XOZy8,iTRv54XOZy8,jollof_rice-369.jpg,Jollof Rice,Nigeria,24.13,36,25.43
370,https://www.youtube.com/watch?v=iTRv54XOZy8,iTRv54XOZy8,jollof_rice-370.jpg,Jollof Rice,Nigeria,24.14,36,25.43
371,https://www.youtube.com/watch?v=iTRv54XOZy8,iTRv54XOZy8,jollof_rice-371.jpg,Jollof Rice,Nigeria,24.35,36,25.43
372,https://www.youtube.com/watch?v=JMSfPbEuR2E,JMSfPbEuR2E,jollof_rice-372.jpg,Jollof Rice,Nigeria,0:01,37,8:23
373,https://www.youtube.com/watch?v=JMSfPbEuR2E,JMSfPbEuR2E,jollof_rice-373.jpg,Jollof Rice,Nigeria,0:04,37,8:23
374,https://www.youtube.com/watch?v=JMSfPbEuR2E,JMSfPbEuR2E,jollof_rice-374.jpg,Jollof Rice,Nigeria,0:16,37,8:23
375,https://www.youtube.com/watch?v=JMSfPbEuR2E,JMSfPbEuR2E,jollof_rice-375.jpg,Jollof Rice,Nigeria,7:46,37,8:23
376,https://www.youtube.com/watch?v=JMSfPbEuR2E,JMSfPbEuR2E,jollof_rice-376.jpg,Jollof Rice,Nigeria,7:45,37,8:23
377,https://www.youtube.com/watch?v=JMSfPbEuR2E,JMSfPbEuR2E,jollof_rice-377.jpg,Jollof Rice,Nigeria,7:51,37,8:23
378,https://www.youtube.com/watch?v=JMSfPbEuR2E,JMSfPbEuR2E,jollof_rice-378.jpg,Jollof Rice,Nigeria,7:55,37,8:23
379,https://www.youtube.com/watch?v=JMSfPbEuR2E,JMSfPbEuR2E,jollof_rice-379.jpg,Jollof Rice,Nigeria,8:02,37,8:23
380,https://www.youtube.com/watch?v=JMSfPbEuR2E,JMSfPbEuR2E,jollof_rice-380.jpg,Jollof Rice,Nigeria,8:10,37,8:23
381,https://www.youtube.com/watch?v=JMSfPbEuR2E,JMSfPbEuR2E,jollof_rice-381.jpg,Jollof Rice,Nigeria,8:11,37,8:23
382,https://www.youtube.com/watch?v=JMSfPbEuR2E,JMSfPbEuR2E,jollof_rice-382.jpg,Jollof Rice,Nigeria,8:14,37,8:23
383,https://www.youtube.com/watch?v=0Hir5sZQM3o,0Hir5sZQM3o,jollof_rice-383.jpg,Jollof Rice,Nigeria,8:52,38,9:38
384,https://www.youtube.com/watch?v=0Hir5sZQM3o,0Hir5sZQM3o,jollof_rice-384.jpg,Jollof Rice,Nigeria,9:12,38,9:38
385,https://www.youtube.com/watch?v=0Hir5sZQM3o,0Hir5sZQM3o,jollof_rice-385.jpg,Jollof Rice,Nigeria,9:18,38,9:38
386,https://www.youtube.com/watch?v=0Hir5sZQM3o,0Hir5sZQM3o,jollof_rice-386.jpg,Jollof Rice,Nigeria,9:29,38,9:38
387,https://www.youtube.com/watch?v=iw0pi1q_CH8,iw0pi1q_CH8,jollof_rice-387.jpg,Jollof Rice,Nigeria,0:02,39,37.03
388,https://www.youtube.com/watch?v=iw0pi1q_CH8,iw0pi1q_CH8,jollof_rice-388.jpg,Jollof Rice,Nigeria,29.16,39,37.03
389,https://www.youtube.com/watch?v=iw0pi1q_CH8,iw0pi1q_CH8,jollof_rice-389.jpg,Jollof Rice,Nigeria,30.09,39,37.03
390,https://www.youtube.com/watch?v=iw0pi1q_CH8,iw0pi1q_CH8,jollof_rice-390.jpg,Jollof Rice,Nigeria,33.25,39,37.03
391,https://www.youtube.com/watch?v=iw0pi1q_CH8,iw0pi1q_CH8,jollof_rice-391.jpg,Jollof Rice,Nigeria,33.31,39,37.03
392,https://www.youtube.com/watch?v=iw0pi1q_CH8,iw0pi1q_CH8,jollof_rice-392.jpg,Jollof Rice,Nigeria,33.37,39,37.03
393,https://www.youtube.com/watch?v=iw0pi1q_CH8,iw0pi1q_CH8,jollof_rice-393.jpg,Jollof Rice,Nigeria,33.40,39,37.03
394,https://www.youtube.com/watch?v=iw0pi1q_CH8,iw0pi1q_CH8,jollof_rice-394.jpg,Jollof Rice,Nigeria,33.45,39,37.03
395,https://www.youtube.com/watch?v=iw0pi1q_CH8,iw0pi1q_CH8,jollof_rice-395.jpg,Jollof Rice,Nigeria,33.50,39,37.03
396,https://www.youtube.com/watch?v=iw0pi1q_CH8,iw0pi1q_CH8,jollof_rice-396.jpg,Jollof Rice,Nigeria,34.00,39,37.03
397,https://www.youtube.com/watch?v=iw0pi1q_CH8,iw0pi1q_CH8,jollof_rice-397.jpg,Jollof Rice,Nigeria,34.14,39,37.03
398,https://www.youtube.com/watch?v=iw0pi1q_CH8,iw0pi1q_CH8,jollof_rice-398.jpg,Jollof Rice,Nigeria,34.22,39,37.03
399,https://www.youtube.com/watch?v=iw0pi1q_CH8,iw0pi1q_CH8,jollof_rice-399.jpg,Jollof Rice,Nigeria,34.22,39,37.03
400,https://www.youtube.com/watch?v=iw0pi1q_CH8,iw0pi1q_CH8,jollof_rice-400.jpg,Jollof Rice,Nigeria,34.22,39,37.03
401,https://www.youtube.com/watch?v=hdSPFMEmPl8,hdSPFMEmPl8,jollof_rice-401.jpg,Jollof Rice,Nigeria,6:49,40,10:07
402,https://www.youtube.com/watch?v=hdSPFMEmPl8,hdSPFMEmPl8,jollof_rice-402.jpg,Jollof Rice,Nigeria,7:10,40,10:07
403,https://www.youtube.com/watch?v=hdSPFMEmPl8,hdSPFMEmPl8,jollof_rice-403.jpg,Jollof Rice,Nigeria,7:52,40,10:07
404,https://www.youtube.com/watch?v=hdSPFMEmPl8,hdSPFMEmPl8,jollof_rice-404.jpg,Jollof Rice,Nigeria,8:14,40,10:07
405,https://www.youtube.com/watch?v=hdSPFMEmPl8,hdSPFMEmPl8,jollof_rice-405.jpg,Jollof Rice,Nigeria,9:30,40,10:07
406,https://www.youtube.com/watch?v=hdSPFMEmPl8,hdSPFMEmPl8,jollof_rice-406.jpg,Jollof Rice,Nigeria,9:42,40,10:07
407,https://www.youtube.com/watch?v=hdSPFMEmPl8,hdSPFMEmPl8,jollof_rice-407.jpg,Jollof Rice,Nigeria,9:51,40,10:07
408,https://www.youtube.com/watch?v=hdSPFMEmPl8,hdSPFMEmPl8,jollof_rice-408.jpg,Jollof Rice,Nigeria,9:54,40,10:07
409,https://www.youtube.com/watch?v=hdSPFMEmPl8,hdSPFMEmPl8,jollof_rice-409.jpg,Jollof Rice,Nigeria,9:56,40,10:07
410,https://www.youtube.com/watch?v=lam_St4iF5U,lam_St4iF5U,jollof_rice-410.jpg,Jollof Rice,Nigeria,0:10,41,4:43
411,https://www.youtube.com/watch?v=lam_St4iF5U,lam_St4iF5U,jollof_rice-411.jpg,Jollof Rice,Nigeria,0:17,41,4:43
412,https://www.youtube.com/watch?v=lam_St4iF5U,lam_St4iF5U,jollof_rice-412.jpg,Jollof Rice,Nigeria,4:14,41,4:43
413,https://www.youtube.com/watch?v=lam_St4iF5U,lam_St4iF5U,jollof_rice-413.jpg,Jollof Rice,Nigeria,4:26,41,4:43
414,https://www.youtube.com/watch?v=lam_St4iF5U,lam_St4iF5U,jollof_rice-414.jpg,Jollof Rice,Nigeria,4:35,41,4:43
415,https://www.youtube.com/watch?v=F04wO5RXAmI,F04wO5RXAmI,jollof_rice-415.jpg,Jollof Rice,Nigeria,9:23,42,11:53
416,https://www.youtube.com/watch?v=F04wO5RXAmI,F04wO5RXAmI,jollof_rice-416.jpg,Jollof Rice,Nigeria,9:48,42,11:53
417,https://www.youtube.com/watch?v=F04wO5RXAmI,F04wO5RXAmI,jollof_rice-417.jpg,Jollof Rice,Nigeria,9:49,42,11:53
418,https://www.youtube.com/watch?v=F04wO5RXAmI,F04wO5RXAmI,jollof_rice-418.jpg,Jollof Rice,Nigeria,9:49,42,11:53
419,https://www.youtube.com/watch?v=F04wO5RXAmI,F04wO5RXAmI,jollof_rice-419.jpg,Jollof Rice,Nigeria,9:50,42,11:53
420,https://www.youtube.com/watch?v=F04wO5RXAmI,F04wO5RXAmI,jollof_rice-420.jpg,Jollof Rice,Nigeria,9:48,42,11:53
421,https://www.youtube.com/watch?v=F04wO5RXAmI,F04wO5RXAmI,jollof_rice-421.jpg,Jollof Rice,Nigeria,9:55,42,11:53
422,https://www.youtube.com/watch?v=F04wO5RXAmI,F04wO5RXAmI,jollof_rice-422.jpg,Jollof Rice,Nigeria,9:58,42,11:53
423,https://www.youtube.com/watch?v=F04wO5RXAmI,F04wO5RXAmI,jollof_rice-423.jpg,Jollof Rice,Nigeria,10:08,42,11:53
424,https://www.youtube.com/watch?v=F04wO5RXAmI,F04wO5RXAmI,jollof_rice-424.jpg,Jollof Rice,Nigeria,10:11,42,11:53
425,https://www.youtube.com/watch?v=LAhBV0vIyMM,LAhBV0vIyMM,jollof_rice-425.jpg,Jollof Rice,Nigeria,0:00,43,10:14
426,https://www.youtube.com/watch?v=LAhBV0vIyMM,LAhBV0vIyMM,jollof_rice-426.jpg,Jollof Rice,Nigeria,0:09,43,10:14
427,https://www.youtube.com/watch?v=LAhBV0vIyMM,LAhBV0vIyMM,jollof_rice-427.jpg,Jollof Rice,Nigeria,8:32,43,10:14
428,https://www.youtube.com/watch?v=LAhBV0vIyMM,LAhBV0vIyMM,jollof_rice-428.jpg,Jollof Rice,Nigeria,8:49,43,10:14
429,https://www.youtube.com/watch?v=LAhBV0vIyMM,LAhBV0vIyMM,jollof_rice-429.jpg,Jollof Rice,Nigeria,10:09,43,10:14
430,https://www.youtube.com/shorts/9M3eK4fFcdg,9M3eK4fFcdg,jollof_rice-430.jpg,Jollof Rice,Nigeria,0:52,44,0:56
431,https://www.youtube.com/shorts/9M3eK4fFcdg,9M3eK4fFcdg,jollof_rice-431.jpg,Jollof Rice,Nigeria,0:54,44,0:56
432,https://www.youtube.com/shorts/9M3eK4fFcdg,9M3eK4fFcdg,jollof_rice-432.jpg,Jollof Rice,Nigeria,0:53,44,0:56
433,https://www.youtube.com/shorts/9M3eK4fFcdg,9M3eK4fFcdg,jollof_rice-433.jpg,Jollof Rice,Nigeria,0:56,44,0:56
434,https://www.youtube.com/shorts/9M3eK4fFcdg,9M3eK4fFcdg,jollof_rice-434.jpg,Jollof Rice,Nigeria,0:56,44,0:56
